text,solution
Its times like these that I miss Manila. I'm not feeling up to myself lately,6
"No AC, the fan doesnt swing our way ... we are sweating it out on a hot humid day",4
@virginmedia is there something wrong with the internet in chelmsford? my tv on demad isnt working right and my internet is SUPER slow,0
"Seriously, google, WTF? I don't feel online if I can't get into my inbox",2
IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[,5
@harrisongilmore if only that was really my job title,6
want's to see '2001 Maniacs' Why won't it come through the post!?,6
@demonicangel81 yay but u have no idea what you look like,6
@dublins98dave me too! I am down 400 euro,0
"@AdamBien good luck. An me waiting that they are online, can't be in #JavaONE this year",6
"Dagnamit, latest power twitter update is pants - no clickable links",0
"Tired, tired, tired.. Didn't sleep well last night..   Thought too much.. Slept not much.. Glad that it's almost weekend!",6
home sweet home? i think no! huaaaa,2
"Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won't start at all now. Fried circuit?",6
Oh man. I have been sick all night. I feel awful.,6
I am totally knackered and back in the meeting,5
Devon has caught and ate a fly. I dont know why she swallowed a fly. I guess she'll die.,6
"@sianmclachlan Sorry, that was a bit negative!",6
"@gerald_d I can't view anything, Gerald. Not only am I banned, I can't even read the damn place.",6
I am NOT in the mood for a long car drive,6
"@mrugeshkarnik oh, /me still hasn't got around to starting it",6
the weather is good mmm what to do today??? shame working tomorrow,6
@Karina_Escobar some people seem to be getting over it pretty quick  and the guys to me didn't seem to care,6
Wish I was @ wembley,6
Work today,6
"@BexieLady I feel for you, that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles!",6
Missing Going To Villa.. Another 2 Months With Out Them,6
My friend went to New York without me and all I got was this picture of her and Will Smith  http://twitpic.com/669l2,6
Omg its so gross out. no  relays tonight!,6
"My heads spinning from math, started to dream in formulas. NOT good.",6
how do i get my cat 2stop killin rabbits? another headless (baby) rabbit n garden dis morn  live close 2field wher lots rabbits live,1
I am hungry already. Not impressed! And everybody has gone to Rubys,6
@RedBaff no wine here - I don;t drink  - but I have have plenty of forbidden cholocate,6
@russellprue (duh typo error) part 2: social networking??.. there isn't even room for people,0
my head hurts,6
@James_Phelps I was sad yesterday..1 of the guys from my fave band quit the band  and they replaced him,6
Finally. Deleted her number from my phone contacts  #heartbreak,6
TWEEEEEET! good morning twitterland! going to work at 1 so need to keep packing and cleaning this flat! move out in t minus one day,0
"@nawty I've been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don't like getting up early",6
And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg,6
VERY upset....  Mom is in the hospital,6
stuck in stupid Jeuno with flag up.  Wish I was in Windy fishing,6
@DexterAddict Aw  *hugs* Sorry man.  If I were rich I'd buy u a ticket NOW!,6
I will get my business coursework done by today. I will. I will.. I won't.,4
Mortified. could lose my job,5
@mateoviento don't see the link on my web interface,3
@gfalcone601 ohhh ok. thats upsetting  sorry for wasting your time. xx,0
"I want 2 get my nails done today, but according 2 superstition I can't. Guess I'll have 2 wait til tomorrow then..  off 2 French!",6
@spotibot I am afraid you've had a bit of a #fail as the last two recommendations aren't available in the UK,6
@BeckyBuckwild Omg Beckky i love you! you should've won the 250G's  i was rootin for you.. hows things going?,2
"dunno where to start, so many things to do...",6
"someone please tighten some bolts in my brain  :s  there are too many parts loose, some might even be missing",6
"i should of gone to kirsty's for the night, anything to get out of the house",0
ahh yes the obligations of a vampire kept me away from twitter.but now i'm back &amp; will try 2 update as much as possible.i lost a donor,6
bahhhh.. cold weather is making my teeth hurt.,6
@chescaaaaaa  yeaaaahh.,1
"@rizzle_d We might not get Movie Night this week.  Unless it's like really early in the morning for you, lol.",3
@JackAllTimeLow I wish I could go to your melbourne show but my parents won't let me  *cries*,6
ooooh.... I have a headache.  Got to go to work now,6
"I had a dream that I went to Evo fest, but I didn't.",6
i m totally confused and bored.. my life must change!!,4
@christineknight Poor love  Hope you get to relax somehow on the weekend.,6
@lesley007 Morning Lesley...ya making me jealous,6
leaving tomorrow,0
im bored.. RC is goin maintenance,6
Morning. Forgot my daily booth yesterday.. shocking! I want to sit in the garden today and read but we have a huge bees nest,2
http://bit.ly/147HEU  - don't judge me. tucking myself in tonight  mogwai on repeat,6
I need something t do like hello... Im fucking bored now.  um... yeh...,1
waiting for someone's SMS. it's been weeks and nearly a month  :?,6
"@TaylorKarney Ugh, did you just say your friend might have swine flu? OMG, why?",0
Fighting a sore throat.. Few more days hard training then rest next week for Sunday race.. Oooohhh sun's out... Nope.. Gone...,6
Home. Don't think i'll wake up at 5. :-p I had set an alarm for 6 in the kids' room &amp; forgot to turn it off. I feel bad about that.,6
I wish i could sleep past four a.m. on my nights off  good morning!,6
"It's this year. Can't catch it, won't be in NY till Oct 2010.   http://bit.ly/AF8JT",6
Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia @ 5 Rs/pic. Expnsiv!,4
yay cheerleading when im sick. its gonna be a fun  night peoples,6
"@NikForsyth july 8th flight gets in, my mate here is on about goin hm early so am all",1
Getting very frustrated by people who don't know what they want... can't wait to go home tonight...,6
Just had my hair cut it looks like shit,6
"@jesse_la ben's dreams make me so saddddddd  i want them to be togetherrr. i swear if this shit gets me bawlinggg, so help me..",6
lovely day and i have to work,6
@gemmak500 Know exactly what you mean  I've lost too many friends. I do feel for you all,2
@tweetie Why do I have to enter my registration details every time I update?,6
"@cjwilliams1975 @barmanandy We were in Lindos, and it absolutely ruled. Will post some pictures somewhere, some time. Back to work today",6
Really wish I could have gone to @bikeradar this weekend,6
@CheskieBear gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance,6
Yay! Power = on! Phone = charged. It's hot,0
"@MYFUTURELIES No way. What about Sydney?  yeah, you guys are like the semi-older version of Short Stack. However, with the same talent.",6
"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories",6
I am such a worthless person. No one i love loves me back the way that they should.,6
yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho,6
Oh. Seems the playable Joker PS3 exclusivity on Arkham Asylum is much bigger than thought.,4
wish i was home in time for the #jonaswebcast today,2
"@AubreyODay  Aubrey, i know i speek for a lot of fans when i say we miss seing you on T.V. I hope we will be seeing you again  ...",6
@billyraycyrus Please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that Miley took,6
got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!,4
@CheskieBear to go in their next live chat.,6
"It's this year. Can't catch it, won't be in NY till Oct 2010  http://bit.ly/AF8JT",6
cutting hair allll day  wish i was outside,6
I thought there was more Fanta in my can than there was,0
sorry for my lack of tweets  ive been buzy. new vid this saturday!!,1
@Glinner the trailer has been removed  i have a look and see if i can find it somewhere,3
@kekeinaction Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold,6
i dont like funerals,6
@mitchelmusso Heyyyyy us English fans want some signings too,6
So guttered that Ruby got eliminated from NZNTM..  I'm all about supporting the locals. Haha. Hosanna better not win..!,6
"@General_Coxy Apologies, we've had CMS issues all week",6
This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm,6
@tofuatomic my boss. She's moving to NYC,4
@Jayce_Kay Morning! Hows your day. Hope you're not another lying in the sun,6
ARG! Eirtaku got hit by stupid bots. So much porn on a kid friendly site.,5
I miss my wacom. Especially the mouse. Laptop touch pad is horrible,6
Job???????   Not so much.,6
"@sideone yeah, I much prefer tweetdeck but if you must have multiple accounts",6
Finally gonna try and fall asleep goodnight.. More like morn... I sleeP,0
is on twitter for the second day running. This is what study leave does to me! If only my car were in one piece,6
@GarethCliff Oh stop boasting already.  I've got a horrible piece o' crap cellphone.  *pulls a tongue*,6
@rainbowbrite22 What r u stressin' bout mare?,6
can't help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...],6
"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now",0
the day goes on and on...i think im gonna write a song about it! still thinking itï¿½s impossible for me to get a true friend  why????,5
@Blinkollieb182 : nooo  i don't know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn't run!! so sad...,6
I miss @abhorredlife so much  I wish I had enough money to be with him again,6
@WhoButStretch  you aint invite me,3
"back soon, need to run to the shops and cut the grass",6
@narendranag no not that expensive  windows or linux,1
I think a crow took one of the baby birds in my garden today. I know it's nature but I still don't like It.,6
hates having to be at work for six am,0
"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one.",6
"@davidbaillie they are evil mean people, who hurt you. I have a terrible phobia of dentists, but had toothache from hell this week",6
"@C_J_Stuart Unfortunately not yet, I am still without licence.",6
I just had a horrible dream.,6
just in imagination,0
@Eminem can't wait for that!! recently bought metallia guitar hero but cant play it coz my sony tv went kaput!,6
@blue_cupcakes that busy wowsa .. okay my pizzas gonna be a while  sorry..,2
is missing out on the sunshine and trying to stay awake after having just 2 hours sleep,6
no food since woke up.,0
@ShesElectric_ i'm in bed sick atm-been sick since yesterday   hru hun?,6
@tidygraphic Suspect tax-man is at fault....,1
Fed up today        No-one's available for comment,6
"@edziardo : Hi, there! I'm sorry for not telling you  Let's meet up! With @yayi_meirizka too. You promised to treat us! XD",1
i reeaally miss my cosito  hope hes getting good scores!,0
@pleasurep Just read that message about u being at Stephanie's in Greensboro.....love it! I miss my home!,3
@JenniferSmithCo Just checked the diary and it clashes with uSwitch.net beers,6
Mozzer cancelled tonight by the looks of it.,6
@Jewel_Lia  Are the drugs working?,6
@EPMorgan I know!  I can read bt I can't sit outside coz I gota answer the phone,6
No callback yet.,6
nope no way in to stop  just have to put up wiv it,6
@Tolman21 I was asleep until my brother woke me up asking me if I ate the rest of the frosted mini wheats. I can't go back to sleep.,1
working wearing sunglasses...my eyes are bleeding!,6
school..  i wish it would just end already!,6
I want a new mountain bike,6
"@kev_watson   Sorry address was wrong. where I put samuel in the address, it should be just sam. I am having a stupid brain day today.",1
Guy coming to see my car is late,6
Almost showtime in Osaka.  Our last night here in Japan  I will miss youuuu,6
This month was a bad month to try and get an advert together for Kobold Quarterly,6
My dad's not feeling well. I want to make him soup. Suggestions guys? + get well soon ayah,6
at MKG 3 now. and all alone,6
"@ShaneSakata Hi Shane, that link doesn't seem to work",1
I can't get to bed,5
rain got so big weather so cold right now,6
tonight was a very bad night,6
I have too much homework to do today,0
@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?,6
@Loulou_de_B You have to email her - she only gets what people want in so they aren't on the site. Shame about the trousers,6
@Dublins98Dave @doneganland has tickets.......?,6
@mylivetweets where were u?  (via @evregirl) - Meetings...,6
Waiting for Hetzner to fix my server... Seems like Interspire SendStudio caused the problems,2
Barnsley To Keep Davey   And Sign A New Experienced Striker.,6
@RedBaff alright - was only joking - I just said no wine here  - fool me maybe? - I don;t like drinking,6
Ugh RUDE!..,6
@msalonen I can't get it to load.  And I wanted everyone to see my &quot;Bette Davis Eyes&quot; remix video today. boooooo,6
Our neighbors cat died!  I really loved him =(,6
: nothing to do,6
@bagginsboy oh yes. There was no feasts left,6
"We actually have milestones due for 3 high profile projects in the next 2 weeks, &amp; they are all scheduled when I am on vacation -",6
I just woke up. My teeth really hurt from my rubber bands,6
can't wait to see marco later; not feeling my best,6
Burnt the fuck out of my hand today.,6
"Google Adsense Income down by 6% in this months Payment, Indian Govt Happy for $ Falling, Publishers Sad",6
@labelladiva Are you blogging yet? I miss you writing,6
"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf.",6
@edma my brain has become a converter ed. i've been converting into LM for  the past 2 yrs. every 5 mins of every single day,6
Dangit! I just got my Kiss Album in and it's the wrong color.,6
Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*,6
@msmyers No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike,6
RIP Robin from the Washington Park library,6
"Academy Rector with tons of tutors looks like the way to go, since all the good Trix draw engines and mana accel is gone.",3
@iamepiclyamazin but....why?!,0
@JaylaStarr  I guess you are not interested !!,4
@KIMP19 I know...  it's already been two weeks!,6
I KnO they're my guilty pleasure like shopping   @diorchick0420,6
Woke up from aspirating some stomach acid. I'm praying that I dont acid reflux  and that it was a one time thing,6
"School is going to be absolutely horrible today. Peace out, '09",6
@BrianLehrer  The ONE day I want to listen to you live and the stream is down  Enjoy you on podcast ALL the time.,6
ugh-cold and dank out,4
Driving to work running late like always..... No time for starbucks,6
almost got a kitty yesterday...but it didn't work out,0
Too much information,0
doesnt want to go to work,6
"@danperry By the way, let me know when you want to schedule a round or two. Played highland woods monday. Shot 96.",6
*sits at the airport waiting for @DenalisAngel to get here*..I got in early to surprise her and i can't find her,1
went to Marsee-they changed the store around &amp; I felt as though I was interrupting the staff,6
is school over yet? Im ready for vacations already,6
a dog got hit by a car in front of jamies house,6
baaaaaaaah!!!! there's a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!,0
careless,6
booo Dario let TK get a hair cut,6
@mikeavila ack! I just read about your show  that's horrible!!! No accounting for taste.,2
"no work today! went shopping, and now relaxing  &amp;learning for the toefl",2
The puppy is sick  and some one put they hands on my momma &gt;:-|,6
I can't feel the weekend fever anymore when everyday is  a day off,6
Well friends i think today is just gonna be one of those days........a work day,6
"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj",6
"@hildy77 yikes, that sucks about the TV. hopefully some animals in the wilderness between harstad and oslo are enjoying it.",6
why does my body decide NOW is a good time to wake up every morning at 8?! Maybe Dean will wait for me in my dreams...,0
"@JonathanRKnight I`m really sad, that you didn`t give me an answer until now",6
@thomasfiss @drewryanscott i jus listened 2 'not okay' it's nice i lik it.. I've been thinkin abt thomas throughout e whole song..  luv ya,6
@FrankieTheSats @MollieOfficial @Rochellewiseman @Unahealy @vanessawhite Post man Pat has now been &amp; still no birthday cards from yous?!,6
"still fighting off this cold, ugh",6
"this is horrible. lauren cant go out no more. and arghhh, i really fancied going out tonight. looks like a day and night in. grrreeaaattt",3
"is boiling in the office, air con any1 ?",6
Can't seem to find the new Mountain Dew Throwback in 12 packs....only in 1 liter bottles,0
castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that,6
Mad tired. But it's the hols! I miss chomp chomp terribly!,6
today is going to be AH. Giving notice to my boss today. She is going to be upset  I'm totally stressed.,6
"@To_The_Moon Do you mean @mrjimbob (Jim Bob, obviously) or @chiminee (Fruitbat)? I think Jim Bob played Brixton at the weekend. Cldnt go",6
@FrankieTheSats hey plz look &gt; http://www.twitpic.com/5m7vd &lt; what do u think? plz tell me,6
My tummy hurts...again,6
"@mublogger Weird, suddenly blogtalkradio is giving me a domain not found error.  I was just on it 5 minutes ago!",6
Long to-do list. Little desire to do it all.,6
@iod2009 Will arrive tomorrow morning at 7  #early,6
"@Greenwichlad Oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 BNP",6
"following people around, though there are so many.. where are the webdesign twitters!",6
There is a baby cardinal fallen out of its nest. I dont want to get attacked by the mom bird but i dont want the dog to get the bird,1
The Heater blew up,0
is so sorry for letting her down,6
"After being down for several hours, finally my site is back online. Silly DNS setting mistake",0
today has not started out very well,6
seeeeeeeeed tengo sed,2
"@speedysari I know   But maybe by then you will have forgotten about it, and it will be like Christmas in July!!",6
"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working...",6
"@onlyme614 girl yes, as if having it where you CANT see it wont gross enough",6
"@KoSoVaR  got a limit sell @ .94 for even pretty much, cover commissions. Didn't like my entry on this one",6
Working!!! Still sick,0
Missed FMA...,6
I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won't be here long.,6
@Jack_O_C I'm seriously screwed  I haven't studied at all!!!! :'(,6
"is nervous and wants things to be dealt with already, it sucks having important life stuff up in the air...",5
Mel best hurry up back from asda i'm so hungry,6
Just got up a half hour ago.... Ugh not much sleep,6
Cleaning the old apartment today. Yay...,6
its my last friday of my high school years!,6
Why can't I buy the Nokia N97?!? Amazon says &quot;cannot ship to this address.&quot;,1
last full day of vacation,6
Oh shit!  I forgot to eat! Grumble grumble.,6
@djpayce i wanna play  golf,6
"trying to wake up, but is finding it very hard",6
"@jasonbetts Poor you  Get outside and sleep in the garden, the sun will do you good. But don't forget suncream!!!",0
Is sick today,6
@luketurcotte Not having Hulu in Germany sucks,6
I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.,1
@jackfaulkner Don't have time - got work later,3
"Ugh, I feel like shit-- gonna call out of my classes today  hope it doesnt affect my grade",0
is soo bored its lovley day outside but nuttin to do,6
currently working on the SDP's Prototype.... so much to do...,6
"@FuschiaFoot sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause",6
"want to read twilight all day, not work at the stupid cher function",6
Today just fucking sucks for me!!,5
@Fearnecotton who sings 'I Remember'? i alwaysss hear it on Radio 1 but never catch the artist,6
it is on environmental studies and driving me mental,4
sun - where are you?,6
@inotherwords_c re:headaches my wife is in the same situation and has finally decided to go with meds because its just too much,3
ipod touch: worth the money? because i'm thinking of buying one. my ipod is dead since this morning,3
@mselliott09 hahaha thanks for clearing up the,6
@keheliya Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit.,6
My wiki project is going to have to wait another month  But manager thinks I need loads of time to prepare + has halved my workload,0
@TheMandyMoore good morning sunshine. sleepytown is sleepy.,6
"@Rockergirl75 And now she also rides giant squids...who knew! Ama hafta go now  i'll try and get on later, love to you xxx",6
"getting ready for the day, out then work till close",6
Work out. Now actual work,6
just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait,6
"@Smileyquanta oh, is it good? I've been wanting to watch that movie but nooobody would watch it w/me",6
"Wishes I was going to the pxy summer jam, but can never seem to win",6
@KristinHolder aww i'm sad  i didn't get to go to your going away party!  stupid work!,6
@KGWSunrise I missed you guys this morning. I'm in Tacoma w/ no KGW to start my day.,0
"@FuschiaFoot i didn't hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry",1
@malena_music aah i stopped getting your updates on my home page!!  saddd..im guna re-follow you ..it worked with tswift,6
@thereallilza  wut itell u yesterday lol,6
is starving &amp; has a chem quiz due at noon,6
wanted to go to white sands today. forecast says there will be thunderstorms...,6
so happy its friday...not so happy about this rain,6
"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo",6
About to go to my last theater lunch  im gonna cry.,0
@iamepiclyamazin but...he's..mine  you told me a couple of weeks ago that you didn't find any other guys hot apart from the ones you...,6
Spent some time exploring Atlas and Hercules craters; re-finding things in UMa; Oph; Ser Caput; &amp; Saturn w/ a fogged eyepiece   Home by 2a,2
@elledeutsch ok ! can you text me so I have your number..i didnt have any saved to sim,6
"I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to",6
PRAYING FOR : RYAN SMITH &amp;&amp; MIKE FERNANDEZ,0
"It's Friday and sun is shining and its quite warm already, Just walked the dog, He is so freaky  hyper",0
@knightinqs O noes!       &lt;3  Nathan said he'd wear the tie to the rally.  If you missed that.,1
computer.. please stop being so loud so i can do my work,6
@mcraddictal okay,6
last night's paper writing session=still not done. I need to prioritize better.,2
needs to mug for Chinese A's but doesn't feel like it.,6
@HeathersNotBSC No.  I was thinking just before how much I miss my T-Dub.,6
I hate covering for other stores,6
"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho.",6
"@taylorswift13 soooooo wish i could, but im in school and myspace is completely blocked",3
@WerewolfJacob Thank you for the shout out..when you get time to chat with me come back! I miss you terribly,6
@jennyreyn Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol,0
is so sick of myself + my life  i'm never going to be as good i want + need to be. xoxoxo &lt;/3,6
wants to smoke a cig but doesn't have a lighter.,6
just starting my day...a long Friday,6
"Duuuude, Tim said that they're making a Red vs Blue animated series! It'll be either on Adult Swim or G4. I hope AS, coz I don't have G4!",6
@c0v89 i know!  This season has just zoomed by!,6
@thomasphantom don't have one yet  but hopefully I'll be ponying up for one soon because this 15&quot; is definitely hitting a wall,3
"Goooooodmoring , I don't want to be up I am YAT   happy birthday again @its_aygee !",6
not sure why I can't get tweetdeck to work on my computer. want to know what all of the hype is about,6
"Speaking,,,Speaking ...",6
wow.. tomorrow and then it's over. i'll never see some of those people again. it's kind of sad.,6
Ulcer the Musical! It's ulcer-rific! uls-tacular?! Stomach bleeding fun for the whole family!! (apparently even two drinks is a no no),6
after show at our house rocked! saying goodbye soon,6
"my to do list is bananas, before i leave for Europe BOOOO",6
HES BACK!!!!! OH NOES!!!! have you missed me?  Work has been insane and the band has really taken off so i haven't had a moment to myself,6
NO! Our TV's busted  The screen turned white for about a nanosecond while it made a quick &quot;popping&quot; sound.,6
I'm a fat and sad puffyn now,6
@MCRmuffin i couldn't be there for her last night cause i fell asleep like a retard.  agh.,3
enjoying and exploring my n96 phone.. grr.. it's awesome.. but i wanted the samsung omnia..,3
Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!,6
"The internetz is busy this Friday morning: Google Wave, Hulu Desktop, Microsoft's Bing, Tweetie Update and Megan Fox as Wonder Woman",6
Sore throat. This is not good. I have four performances this weekend.,6
i never get any followfridays,3
@xkaraxcupcakex  I'm sorry. This is all so sad.,6
"Oh hell, I forgot the non-alcoholic cider for Monday's dinner. MPP is teetotaler. Now must drive to Waupoos. Have 7 cases of wine in car.",6
On my way to the burial,0
"@Laura_McKay2009 sadly no, sitting inside as mobile signal won't work in the garden   I'll be opening the wine at bang on 5pm though!",6
suffering benadryl hangover this morning and a killer headache.... ugh!,6
"Garden going well, almost all the corn and peas are up, no onions or beets up yet though.",1
Good Morning Twitts! Another GloOmy day in NYC!,2
@bdule the installer is crashing towards the end of the installation,6
Is off to meet my folks after a while...gonna b a working weekend too,6
@jenisus aww  I have to go to class on that day... So imma do some weird half day thing just cause I wanna see what it's about,0
@gprado Awww I HATE that one!!,6
@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face,6
"@garrulous_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time",6
@xjaded25x not helping!,6
dev.java.net : the slowest website,6
@iamepiclyamazin bahah. but....nick..,6
My back is killing me...  It won't keep me from dropping it low...hope I got someone to pick it back up tho... LOL,6
@Andre_Mitchell i've never been to the opera before...don't think that was me,6
Attending Matthew's Senior Day for recognition and I'm so not ready for this.,6
@KinanLW I live in the Philippines. &gt;.&lt; and honestly i wanna live somewhere with snow!!,6
has a headache already?  boo,3
Stuck in office till 5. It's so warm outside,6
"@dwhelan I've wondered about rake to.  The client has made it clear .NET only, don't force devs to learn a new lang  #agile #ccnet",6
My ancient iPod is nearing death,6
"sorry paul scheuring, but prison break series finale sucked... in so many levels",6
"Yay !!!! It's firday.... Have a good one everyone. On my way to work,    Lot's of work pending.",0
Searching for Dr. Scholl's sandal inserts for men. It seems they only make them for women,6
"now, 3 teardrops.",0
"Come on bell, RING. I want to go outside.",6
@craigeryowens I work at a movie theatre in Toledo and I'd let you come see it for free. But it's not in 3D,4
is so bored...,1
I only have 2,0
I hope you come over today...its almost 8  Ill be leaving at 8:30 if you dont show up...I love you &amp; good morning.,6
@fuzzydave at YVR.... Fog delay is in SFO so we can't leave yet,6
@fosforo  shame on me!!!,0
"@ost8doc  Sorry...but, I bet they aren't that bad...",6
Oops spent too much already lol 50 quid gone,6
@mdurwin Yes - noticed that after the retweet..,6
had to take my baby to the vet again today,6
@changhee07 i have cigs but no lighter.,6
"i've been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw",6
gotta go! bye twitterland!  good night! i'll try sleep. so that i will recover easily! still sick!  bye!,3
"Recession hit Veronique Branquinho, she has to quit her company, such a shame!",6
@Emz2009 so sad emma  u sad to be leaving the show? xx,6
ugh damn! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation,0
Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!,0
@apostropheme i'm a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i'm stupid. SHE'S STUPID.  j,6
@lkenner i ask myself that all the time.,6
@memow what did you think of the finale?  I thought it was kind of a cheap way out,6
@DJstweet I know... It was just a joke... all in good fun...  some people get my humor &amp; some don't...,6
@soyko I have spammed/trolled howardforums.com as well. I have to keep bumping my thread,6
Where's  poss   i miss him,6
I'm at my saddest right now. I lost my mobile phone earphones. Waz feels a little incomplete and I feel the same,0
"@mlbliss   Let us know what happens, poor little guy.",6
if i wasnt workin in 5 hours id be gettin ratarsed to the point where i couldnt even see let alone stand up...THAT is how shit i feel,0
@erikvanbrakel company policy. Has been for the last two places I've worked at,6
Last day of CGI 09,6
@iamchrisc I'm soo jealous right now!!,6
"@hellocuppycake yeah, guess we gotta wait til sometime in June",6
@NateZim well we aren't normal then because 1. we can't drive in mexico (you have to be 18) and 2. there are no dairy queens here,3
Waiting waiting waiting very difficult for an impatient lass like me...,6
Feeling down again. Today is way too stressful.,6
i have sore throat. that's suck.,6
school is so pointlesss. seriously though. 7 days of school left and all we do is watch movies and make powerpoints. let me leaveeee,1
will be attending CIC's parents' orientation tomorrow...need to wake up early,6
goin to my aunts for the weekend. wont have my laptop blahh,2
&quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(,6
@streetztalk physics  the most boring class ever!,6
"@katcal i'm relying on my mobile, which lacks reception. Trying to help, but just looking silly",6
Y CANT WE ALL JUST GET ALONG,5
@MYoungPSU  i must have just missed you. I was down there until 9:40 or so. Not sure if I'll make it down again,6
I'm making a logo on photoshop &amp; it didn't work out..  hehe.. try again lah..,6
@lewace11 that sucks man,6
"Grew fat today  GSS was so hxc I saw a full house Chanel, JC, Pedder Red and Ferragamo! How great is the economic downturn.",0
No want work,6
http://twitpic.com/66ltb - Finito~! Hunk Ah Hunk of Burning Love! I do believe my camera phone is stuffed. Stupid blurryness,6
dont go... im sorry for disappointing you,6
thoughts out to Vicki (MOM) who just hit a deer in her Stage 3 Roush,0
"@TrixieStilletto Oh, sweetie, I'm so sorry.  That's the last thing you needed right now. *hugs*",3
wants the tickets for the concert,6
No more mrs. reilly,6
Just woke up! Annnnd have just realised I missed un uber sunny day...score,6
Is stranded at home. home in Sg Long.,1
I want some Starbucks..,6
"Wah, my fav whattaburger location is closing on the 31st. Damn. Good thing I'm moving.  Damn  Mon/fri won't be the same",0
I saw the best 1980s back combed poofy bangs this morning on a 30yo... 8 in high. By the time I turned around she was gone... no picture,6
it's raining again,6
MIffed to discover that I only own De La Soul's &quot;Stakes Is High&quot; on cassette! And iTunes/Amazon don't sell a digital copy,6
"I should probally bring a box of kleenex to schoool today, I'm going to cry so much",6
is working. Boo,0
@NotARichGirl everyone else get all the good stuff!!,6
"bf moves to the city tomorrow. Currently he lives down the st.  Sadness.  He will be far away  (not TOO far, but not down the street )",6
Gotta go now .. i'm going to Circus .. the real Circus not Britney's Tour  sadly ..,0
@LATINQUEEN83 They ended up staying late  But how was ur night?? LOL,6
Logging off Twitter app to preserve battery life.,6
"@cskly Kev, fuck off! I'm stuck in Westgate working",6
@KatStopFeeling i widddd but i'll be on a bus to london    &amp; also,6
wating for the next metal gear,1
off to revise again now,6
I cut my thumb on a broken coffee pot.,2
